session	trialNum	condition	blockNum	target	side	trialOnset
sessid020	220	exposure	PostExposure	tangram_AA	45mw	80.15999984741211
sessid020	220	exposure	PostExposure	tangram_AA	G6yF	80.07499980926514
sessid020	221	exposure	PostExposure	tangram_D	45mw	87.66100001335144
sessid020	221	exposure	PostExposure	tangram_D	G6yF	87.57499980926514
sessid020	222	exposure	PostExposure	tangram_AC	45mw	93.66100001335144
sessid020	222	exposure	PostExposure	tangram_AC	G6yF	93.57499980926514
sessid020	223	exposure	PostExposure	tangram_N	45mw	101.16100001335144
sessid020	223	exposure	PostExposure	tangram_N	G6yF	101.07499980926514
sessid020	224	exposure	PostExposure	tangram_U	45mw	108.66100001335144
sessid020	224	exposure	PostExposure	tangram_U	G6yF	108.57499980926514
sessid020	225	exposure	PostExposure	tangram_Q	45mw	114.65999984741211
sessid020	225	exposure	PostExposure	tangram_Q	G6yF	114.57499980926514
sessid020	226	exposure	PostExposure	tangram_K	45mw	122.15999984741211
sessid020	226	exposure	PostExposure	tangram_K	G6yF	122.07599997520447
sessid020	227	exposure	PostExposure	tangram_AE	45mw	129.6599998474121
sessid020	227	exposure	PostExposure	tangram_AE	G6yF	129.57499980926514
sessid020	228	exposure	PostExposure	tangram_T	45mw	135.6599998474121
sessid020	228	exposure	PostExposure	tangram_T	G6yF	135.57599997520447
sessid020	229	exposure	PostExposure	tangram_V	45mw	143.1599998474121
sessid020	229	exposure	PostExposure	tangram_V	G6yF	143.07599997520447
sessid020	230	exposure	PostExposure	tangram_R	45mw	150.66100001335144
sessid020	230	exposure	PostExposure	tangram_R	G6yF	150.57599997520447
sessid020	231	exposure	PostExposure	tangram_P	45mw	156.6599998474121
sessid020	231	exposure	PostExposure	tangram_P	G6yF	156.57599997520447
sessid020	232	exposure	PostExposure	tangram_AJ	45mw	164.1599998474121
sessid020	232	exposure	PostExposure	tangram_AJ	G6yF	164.07599997520447
sessid020	233	exposure	PostExposure	tangram_A	45mw	171.6599998474121
sessid020	233	exposure	PostExposure	tangram_A	G6yF	171.57599997520447
sessid020	234	exposure	PostExposure	tangram_AD	45mw	177.6599998474121
sessid020	234	exposure	PostExposure	tangram_AD	G6yF	177.57599997520447
sessid020	235	exposure	PostExposure	tangram_B	45mw	185.15899991989136
sessid020	235	exposure	PostExposure	tangram_B	G6yF	185.07599997520447
sessid020	236	exposure	PostExposure	tangram_I	45mw	192.6599998474121
sessid020	236	exposure	PostExposure	tangram_I	G6yF	192.57599997520447
sessid020	237	exposure	PostExposure	tangram_Y	45mw	198.6599998474121
sessid020	237	exposure	PostExposure	tangram_Y	G6yF	198.57599997520447
sessid020	238	exposure	PostExposure	tangram_C	45mw	206.1599998474121
sessid020	238	exposure	PostExposure	tangram_C	G6yF	206.07599997520447
sessid020	239	exposure	PostExposure	tangram_F	45mw	213.65899991989136
sessid020	239	exposure	PostExposure	tangram_F	G6yF	213.57599997520447
sessid020	240	exposure	PostExposure	tangram_W	45mw	219.65899991989136
sessid020	240	exposure	PostExposure	tangram_W	G6yF	219.57599997520447
sessid020	241	exposure	PostExposure	tangram_L	45mw	227.1599998474121
sessid020	241	exposure	PostExposure	tangram_L	G6yF	227.07599997520447
sessid020	242	exposure	PostExposure	tangram_AG	45mw	234.6599998474121
sessid020	242	exposure	PostExposure	tangram_AG	G6yF	234.57599997520447
sessid020	243	exposure	PostExposure	tangram_AI	45mw	240.6599998474121
sessid020	243	exposure	PostExposure	tangram_AI	G6yF	240.57599997520447
sessid020	244	exposure	PostExposure	tangram_E	45mw	248.1599998474121
sessid020	244	exposure	PostExposure	tangram_E	G6yF	248.07599997520447
sessid020	245	exposure	PostExposure	tangram_J	45mw	255.6599998474121
sessid020	245	exposure	PostExposure	tangram_J	G6yF	255.57799983024597
sessid020	246	exposure	PostExposure	tangram_M	45mw	261.65899991989136
sessid020	246	exposure	PostExposure	tangram_M	G6yF	261.57599997520447
sessid020	247	exposure	PostExposure	tangram_G	45mw	269.15899991989136
sessid020	247	exposure	PostExposure	tangram_G	G6yF	269.0769999027252
sessid020	248	exposure	PostExposure	tangram_X	45mw	276.65899991989136
sessid020	248	exposure	PostExposure	tangram_X	G6yF	276.5769999027252
sessid020	249	exposure	PostExposure	tangram_AB	45mw	282.65899991989136
sessid020	249	exposure	PostExposure	tangram_AB	G6yF	282.5769999027252
sessid020	250	exposure	PostExposure	tangram_Z	45mw	290.15899991989136
sessid020	250	exposure	PostExposure	tangram_Z	G6yF	290.0769999027252
sessid020	251	exposure	PostExposure	tangram_H	45mw	297.65899991989136
sessid020	251	exposure	PostExposure	tangram_H	G6yF	297.5769999027252
sessid021	0	exposure	PreExposure	tangram_D	DwKH	0
sessid021	0	exposure	PreExposure	tangram_D	odb9	-0.07400012016296387
sessid021	1	exposure	PreExposure	tangram_AA	DwKH	6
sessid021	1	exposure	PreExposure	tangram_AA	odb9	5.925999879837036
sessid021	2	exposure	PreExposure	tangram_J	DwKH	13.5
sessid021	2	exposure	PreExposure	tangram_J	odb9	13.425999879837036
sessid021	3	exposure	PreExposure	tangram_AJ	DwKH	21.000999927520752
sessid021	3	exposure	PreExposure	tangram_AJ	odb9	20.925999879837036
sessid021	4	exposure	PreExposure	tangram_F	DwKH	27
sessid021	4	exposure	PreExposure	tangram_F	odb9	26.925999879837036
sessid021	5	exposure	PreExposure	tangram_T	DwKH	34.5
sessid021	5	exposure	PreExposure	tangram_T	odb9	34.425999879837036
sessid021	6	exposure	PreExposure	tangram_AI	DwKH	42.00099992752075
sessid021	6	exposure	PreExposure	tangram_AI	odb9	41.925999879837036
sessid021	7	exposure	PreExposure	tangram_Q	DwKH	48.00099992752075
sessid021	7	exposure	PreExposure	tangram_Q	odb9	47.925999879837036
sessid021	8	exposure	PreExposure	tangram_AG	DwKH	55.5
sessid021	8	exposure	PreExposure	tangram_AG	odb9	55.425999879837036
sessid021	9	exposure	PreExposure	tangram_AE	DwKH	63.00099992752075
sessid021	9	exposure	PreExposure	tangram_AE	odb9	62.925999879837036
sessid021	10	exposure	PreExposure	tangram_AF	DwKH	69.00099992752075
sessid021	10	exposure	PreExposure	tangram_AF	odb9	68.92499995231628
sessid021	11	exposure	PreExposure	tangram_AC	DwKH	76.5
sessid021	11	exposure	PreExposure	tangram_AC	odb9	76.42599987983704
sessid021	12	exposure	PreExposure	tangram_R	DwKH	84
sessid021	12	exposure	PreExposure	tangram_R	odb9	83.92499995231628
sessid021	13	exposure	PreExposure	tangram_L	DwKH	90
sessid021	13	exposure	PreExposure	tangram_L	odb9	89.92499995231628
sessid021	14	exposure	PreExposure	tangram_W	DwKH	97.5
sessid021	14	exposure	PreExposure	tangram_W	odb9	97.42499995231628
sessid021	15	exposure	PreExposure	tangram_AB	DwKH	105
sessid021	15	exposure	PreExposure	tangram_AB	odb9	104.92499995231628
sessid021	16	exposure	PreExposure	tangram_A	DwKH	111
sessid021	16	exposure	PreExposure	tangram_A	odb9	112.42599987983704
sessid021	17	exposure	PreExposure	tangram_Y	DwKH	118.5
sessid021	17	exposure	PreExposure	tangram_Y	odb9	118.42499995231628
sessid021	18	exposure	PreExposure	tangram_AD	DwKH	126
sessid021	18	exposure	PreExposure	tangram_AD	odb9	125.92499995231628
sessid021	19	exposure	PreExposure	tangram_B	DwKH	132
sessid021	19	exposure	PreExposure	tangram_B	odb9	133.42499995231628
sessid021	20	exposure	PreExposure	tangram_P	DwKH	139.50099992752075
sessid021	20	exposure	PreExposure	tangram_P	odb9	139.42499995231628
sessid021	21	exposure	PreExposure	tangram_E	DwKH	147.00099992752075
sessid021	21	exposure	PreExposure	tangram_E	odb9	146.92499995231628
sessid021	22	exposure	PreExposure	tangram_S	DwKH	153.00099992752075
sessid021	22	exposure	PreExposure	tangram_S	odb9	154.42599987983704
sessid021	23	exposure	PreExposure	tangram_K	DwKH	160.5
sessid021	23	exposure	PreExposure	tangram_K	odb9	160.42499995231628
sessid021	24	exposure	PreExposure	tangram_C	DwKH	168.00099992752075
sessid021	24	exposure	PreExposure	tangram_C	odb9	167.92499995231628
sessid021	25	exposure	PreExposure	tangram_O	DwKH	174
sessid021	25	exposure	PreExposure	tangram_O	odb9	175.42599987983704
sessid021	26	exposure	PreExposure	tangram_V	DwKH	181.50099992752075
sessid021	26	exposure	PreExposure	tangram_V	odb9	181.42499995231628
sessid021	27	exposure	PreExposure	tangram_N	DwKH	189.00099992752075
sessid021	27	exposure	PreExposure	tangram_N	odb9	188.92700004577637
sessid021	28	exposure	PreExposure	tangram_U	DwKH	195.00099992752075
sessid021	28	exposure	PreExposure	tangram_U	odb9	194.92499995231628
sessid021	29	exposure	PreExposure	tangram_M	DwKH	202.50099992752075
sessid021	29	exposure	PreExposure	tangram_M	odb9	202.42499995231628
sessid021	30	exposure	PreExposure	tangram_G	DwKH	210.00099992752075
sessid021	30	exposure	PreExposure	tangram_G	odb9	209.92499995231628
sessid021	31	exposure	PreExposure	tangram_I	DwKH	216.00099992752075
sessid021	31	exposure	PreExposure	tangram_I	odb9	217.42599987983704
sessid021	32	exposure	PreExposure	tangram_H	DwKH	223.50099992752075
sessid021	32	exposure	PreExposure	tangram_H	odb9	223.42499995231628
sessid021	33	exposure	PreExposure	tangram_X	DwKH	231.00099992752075
sessid021	33	exposure	PreExposure	tangram_X	odb9	230.92499995231628
sessid021	34	exposure	PreExposure	tangram_Z	DwKH	237.00099992752075
sessid021	34	exposure	PreExposure	tangram_Z	odb9	238.42599987983704
sessid021	35	exposure	PreExposure	tangram_AH	DwKH	244.50099992752075
sessid021	35	exposure	PreExposure	tangram_AH	odb9	244.42499995231628
sessid021	36	repeated	PreTest	tangram_T	DwKH	0
sessid021	36	repeated	PreTest	tangram_T	odb9	-0.07500004768371582
sessid021	37	repeated	PreTest	tangram_U	DwKH	358.32599997520447
sessid021	37	repeated	PreTest	tangram_U	odb9	358.24500012397766
sessid021	38	control	PreTest	tangram_Q	DwKH	409.32599997520447
sessid021	38	control	PreTest	tangram_Q	odb9	409.2460000514984
sessid021	39	control	PreTest	tangram_X	DwKH	448.32599997520447
sessid021	39	control	PreTest	tangram_X	odb9	448.2460000514984
sessid021	40	repeated	PreTest	tangram_O	DwKH	475.32599997520447
sessid021	40	repeated	PreTest	tangram_O	odb9	475.2460000514984
sessid021	41	repeated	PreTest	tangram_AA	DwKH	500.82599997520447
sessid021	41	repeated	PreTest	tangram_AA	odb9	500.7460000514984
sessid021	42	repeated	PreTest	tangram_E	DwKH	557.8259999752045
sessid021	42	repeated	PreTest	tangram_E	odb9	557.7460000514984
sessid021	43	control	PreTest	tangram_AB	DwKH	586.3259999752045
sessid021	43	control	PreTest	tangram_AB	odb9	586.2460000514984
sessid021	44	repeated	PreTest	tangram_AG	DwKH	613.3259999752045
sessid021	44	repeated	PreTest	tangram_AG	odb9	613.2460000514984
sessid021	45	control	PreTest	tangram_G	DwKH	629.8259999752045
sessid021	45	control	PreTest	tangram_G	odb9	629.7469999790192
sessid021	46	repeated	PreTest	tangram_K	DwKH	665.8259999752045
sessid021	46	repeated	PreTest	tangram_K	odb9	665.7469999790192
sessid021	47	control	PreTest	tangram_W	DwKH	703.3250000476837
sessid021	47	control	PreTest	tangram_W	odb9	703.2480001449585
sessid021	48	repeated	PreTest	tangram_C	DwKH	730.3259999752045
sessid021	48	repeated	PreTest	tangram_C	odb9	730.2469999790192
sessid021	49	repeated	PreTest	tangram_S	DwKH	751.3250000476837
sessid021	49	repeated	PreTest	tangram_S	odb9	752.7469999790192
sessid021	50	repeated	PreTest	tangram_N	DwKH	775.3250000476837
sessid021	50	repeated	PreTest	tangram_N	odb9	775.2469999790192
sessid021	51	control	PreTest	tangram_AF	DwKH	836.8250000476837
sessid021	51	control	PreTest	tangram_AF	odb9	836.7460000514984
sessid021	52	repeated	PreTest	tangram_F	DwKH	857.8259999752045
sessid021	52	repeated	PreTest	tangram_F	odb9	857.7460000514984
sessid021	53	control	PreTest	tangram_AH	DwKH	884.8250000476837
sessid021	53	control	PreTest	tangram_AH	odb9	884.7450001239777
sessid021	54	control	PreTest	tangram_J	DwKH	904.3259999752045
sessid021	54	control	PreTest	tangram_J	odb9	904.2460000514984
sessid021	55	control	PreTest	tangram_AD	DwKH	941.8250000476837
sessid021	55	control	PreTest	tangram_AD	odb9	941.7460000514984
sessid021	56	control	PreTest	tangram_Z	DwKH	968.8250000476837
sessid021	56	control	PreTest	tangram_Z	odb9	968.7460000514984
sessid021	57	repeated	PreTest	tangram_P	DwKH	1042.3250000476837
sessid021	57	repeated	PreTest	tangram_P	odb9	1042.2460000514984
sessid021	58	repeated	PreTest	tangram_L	DwKH	1129.3259999752045
sessid021	58	repeated	PreTest	tangram_L	odb9	1130.7460000514984
sessid021	59	repeated	PreTest	tangram_AE	DwKH	1156.3250000476837
sessid021	59	repeated	PreTest	tangram_AE	odb9	1157.7460000514984
sessid021	60	control	PreTest	tangram_AC	DwKH	1244.824000120163
sessid021	60	control	PreTest	tangram_AC	odb9	1244.7460000514984
sessid021	61	control	PreTest	tangram_AI	DwKH	1285.324000120163
sessid021	61	control	PreTest	tangram_AI	odb9	1285.2460000514984
sessid021	62	control	PreTest	tangram_H	DwKH	1312.324000120163
sessid021	62	control	PreTest	tangram_H	odb9	1312.2460000514984
sessid021	63	repeated	PreTest	tangram_A	DwKH	1337.824000120163
sessid021	63	repeated	PreTest	tangram_A	odb9	1337.7460000514984
sessid021	64	repeated	PreTest	tangram_Y	DwKH	1361.824000120163
sessid021	64	repeated	PreTest	tangram_Y	odb9	1361.7460000514984
sessid021	65	control	PreTest	tangram_D	DwKH	1388.824000120163
sessid021	65	control	PreTest	tangram_D	odb9	1388.7469999790192
sessid021	66	repeated	PreTest	tangram_AJ	DwKH	1423.324000120163
sessid021	66	repeated	PreTest	tangram_AJ	odb9	1423.2460000514984
sessid021	67	control	PreTest	tangram_I	DwKH	1459.324000120163
sessid021	67	control	PreTest	tangram_I	odb9	1459.2460000514984
sessid021	68	control	PreTest	tangram_B	DwKH	1478.824000120163
sessid021	68	control	PreTest	tangram_B	odb9	1478.7460000514984
sessid021	69	control	PreTest	tangram_R	DwKH	1508.824000120163
sessid021	69	control	PreTest	tangram_R	odb9	1508.7460000514984
sessid021	70	repeated	PreTest	tangram_V	DwKH	1534.324000120163
sessid021	70	repeated	PreTest	tangram_V	odb9	1534.2460000514984
sessid021	71	control	PreTest	tangram_M	DwKH	1556.824000120163
sessid021	71	control	PreTest	tangram_M	odb9	1556.7460000514984
sessid021	72	repeated	Repeated_run-01	tangram_T	DwKH	0.07899999618530273
sessid021	72	repeated	Repeated_run-01	tangram_T	odb9	0
sessid021	73	repeated	Repeated_run-01	tangram_L	DwKH	236.59999990463257
sessid021	73	repeated	Repeated_run-01	tangram_L	odb9	236.4800000190735
sessid021	74	repeated	Repeated_run-01	tangram_AE	DwKH	262.09999990463257
sessid021	74	repeated	Repeated_run-01	tangram_AE	odb9	261.9800000190735
sessid021	75	repeated	Repeated_run-01	tangram_P	DwKH	278.59999990463257
sessid021	75	repeated	Repeated_run-01	tangram_P	odb9	278.4800000190735
sessid021	76	repeated	Repeated_run-01	tangram_K	DwKH	346.0989999771118
sessid021	76	repeated	Repeated_run-01	tangram_K	odb9	345.9800000190735
sessid021	77	repeated	Repeated_run-01	tangram_E	DwKH	370.0989999771118
sessid021	77	repeated	Repeated_run-01	tangram_E	odb9	369.9800000190735
sessid021	78	repeated	Repeated_run-01	tangram_C	DwKH	386.59999990463257
sessid021	78	repeated	Repeated_run-01	tangram_C	odb9	386.47900009155273
sessid021	79	repeated	Repeated_run-01	tangram_V	DwKH	409.09999990463257
sessid021	79	repeated	Repeated_run-01	tangram_V	odb9	408.97900009155273
sessid021	80	repeated	Repeated_run-01	tangram_S	DwKH	437.59999990463257
sessid021	80	repeated	Repeated_run-01	tangram_S	odb9	437.47900009155273
sessid021	81	repeated	Repeated_run-01	tangram_O	DwKH	470.5989999771118
sessid021	81	repeated	Repeated_run-01	tangram_O	odb9	470.47900009155273
sessid021	82	repeated	Repeated_run-01	tangram_AJ	DwKH	488.5989999771118
sessid021	82	repeated	Repeated_run-01	tangram_AJ	odb9	488.47900009155273
sessid021	83	repeated	Repeated_run-01	tangram_AG	DwKH	506.5989999771118
sessid021	83	repeated	Repeated_run-01	tangram_AG	odb9	506.47900009155273
sessid021	84	repeated	Repeated_run-01	tangram_N	DwKH	524.5989999771118
sessid021	84	repeated	Repeated_run-01	tangram_N	odb9	524.4800000190735
sessid021	85	repeated	Repeated_run-01	tangram_U	DwKH	544.0980000495911
sessid021	85	repeated	Repeated_run-01	tangram_U	odb9	543.9790000915527
sessid021	86	repeated	Repeated_run-01	tangram_A	DwKH	574.0980000495911
sessid021	86	repeated	Repeated_run-01	tangram_A	odb9	573.9800000190735
sessid021	87	repeated	Repeated_run-01	tangram_Y	DwKH	596.5980000495911
sessid021	87	repeated	Repeated_run-01	tangram_Y	odb9	596.4790000915527
sessid021	88	repeated	Repeated_run-01	tangram_F	DwKH	626.5980000495911
sessid021	88	repeated	Repeated_run-01	tangram_F	odb9	626.4800000190735
sessid021	89	repeated	Repeated_run-01	tangram_AA	DwKH	647.5989999771118
sessid021	89	repeated	Repeated_run-01	tangram_AA	odb9	647.4800000190735
sessid021	90	repeated	Repeated_run-02	tangram_S	DwKH	0.11899995803833008
sessid021	90	repeated	Repeated_run-02	tangram_S	odb9	0
sessid021	91	repeated	Repeated_run-02	tangram_AE	DwKH	99.99300003051758
sessid021	91	repeated	Repeated_run-02	tangram_AE	odb9	101.4210000038147
sessid021	92	repeated	Repeated_run-02	tangram_O	DwKH	117.99300003051758
sessid021	92	repeated	Repeated_run-02	tangram_O	odb9	117.9210000038147
sessid021	93	repeated	Repeated_run-02	tangram_A	DwKH	132.99300003051758
sessid021	93	repeated	Repeated_run-02	tangram_A	odb9	134.4210000038147
sessid021	94	repeated	Repeated_run-02	tangram_C	DwKH	150.99399995803833
sessid021	94	repeated	Repeated_run-02	tangram_C	odb9	150.9210000038147
sessid021	95	repeated	Repeated_run-02	tangram_T	DwKH	171.99300003051758
sessid021	95	repeated	Repeated_run-02	tangram_T	odb9	173.4210000038147
sessid021	96	repeated	Repeated_run-02	tangram_N	DwKH	215.49300003051758
sessid021	96	repeated	Repeated_run-02	tangram_N	odb9	215.42199993133545
sessid021	97	repeated	Repeated_run-02	tangram_K	DwKH	237.99300003051758
sessid021	97	repeated	Repeated_run-02	tangram_K	odb9	239.42199993133545
sessid021	98	repeated	Repeated_run-02	tangram_P	DwKH	257.4930000305176
sessid021	98	repeated	Repeated_run-02	tangram_P	odb9	257.42199993133545
sessid021	99	repeated	Repeated_run-02	tangram_AA	DwKH	275.4930000305176
sessid021	99	repeated	Repeated_run-02	tangram_AA	odb9	275.42199993133545
sessid021	100	repeated	Repeated_run-02	tangram_Y	DwKH	290.4930000305176
sessid021	100	repeated	Repeated_run-02	tangram_Y	odb9	290.4210000038147
sessid021	101	repeated	Repeated_run-02	tangram_U	DwKH	305.4930000305176
sessid021	101	repeated	Repeated_run-02	tangram_U	odb9	305.4210000038147
sessid021	102	repeated	Repeated_run-02	tangram_V	DwKH	329.4930000305176
sessid021	102	repeated	Repeated_run-02	tangram_V	odb9	329.4210000038147
sessid021	103	repeated	Repeated_run-02	tangram_AG	DwKH	350.4930000305176
sessid021	103	repeated	Repeated_run-02	tangram_AG	odb9	350.4210000038147
sessid021	104	repeated	Repeated_run-02	tangram_AJ	DwKH	365.4930000305176
sessid021	104	repeated	Repeated_run-02	tangram_AJ	odb9	365.42199993133545
sessid021	105	repeated	Repeated_run-02	tangram_E	DwKH	386.4930000305176
sessid021	105	repeated	Repeated_run-02	tangram_E	odb9	386.4210000038147
sessid021	106	repeated	Repeated_run-02	tangram_F	DwKH	404.4930000305176
sessid021	106	repeated	Repeated_run-02	tangram_F	odb9	404.42199993133545
sessid021	107	repeated	Repeated_run-02	tangram_L	DwKH	425.49399995803833
sessid021	107	repeated	Repeated_run-02	tangram_L	odb9	425.42199993133545
sessid021	108	repeated	Repeated_run-03	tangram_L	DwKH	0.0710000991821289
sessid021	108	repeated	Repeated_run-03	tangram_L	odb9	0
sessid021	109	repeated	Repeated_run-03	tangram_S	DwKH	188.19200015068054
sessid021	109	repeated	Repeated_run-03	tangram_S	odb9	188.10700011253357
sessid021	110	repeated	Repeated_run-03	tangram_N	DwKH	206.19200015068054
sessid021	110	repeated	Repeated_run-03	tangram_N	odb9	206.10700011253357
sessid021	111	repeated	Repeated_run-03	tangram_K	DwKH	227.1909999847412
sessid021	111	repeated	Repeated_run-03	tangram_K	odb9	227.10700011253357
sessid021	112	repeated	Repeated_run-03	tangram_F	DwKH	245.19200015068054
sessid021	112	repeated	Repeated_run-03	tangram_F	odb9	245.10700011253357
sessid021	113	repeated	Repeated_run-03	tangram_C	DwKH	263.1909999847412
sessid021	113	repeated	Repeated_run-03	tangram_C	odb9	263.10700011253357
sessid021	114	repeated	Repeated_run-03	tangram_AG	DwKH	281.1909999847412
sessid021	114	repeated	Repeated_run-03	tangram_AG	odb9	281.10700011253357
sessid021	115	repeated	Repeated_run-03	tangram_Y	DwKH	299.1909999847412
sessid021	115	repeated	Repeated_run-03	tangram_Y	odb9	299.1080000400543
sessid021	116	repeated	Repeated_run-03	tangram_U	DwKH	315.69200015068054
sessid021	116	repeated	Repeated_run-03	tangram_U	odb9	315.60700011253357
sessid021	117	repeated	Repeated_run-03	tangram_V	DwKH	339.6909999847412
sessid021	117	repeated	Repeated_run-03	tangram_V	odb9	339.60700011253357
sessid021	118	repeated	Repeated_run-03	tangram_AE	DwKH	359.1909999847412
sessid021	118	repeated	Repeated_run-03	tangram_AE	odb9	359.10700011253357
sessid021	119	repeated	Repeated_run-03	tangram_AA	DwKH	375.69200015068054
sessid021	119	repeated	Repeated_run-03	tangram_AA	odb9	375.60700011253357
sessid021	120	repeated	Repeated_run-03	tangram_A	DwKH	395.19200015068054
sessid021	120	repeated	Repeated_run-03	tangram_A	odb9	395.1080000400543
sessid021	121	repeated	Repeated_run-03	tangram_AJ	DwKH	417.6909999847412
sessid021	121	repeated	Repeated_run-03	tangram_AJ	odb9	417.6080000400543
sessid021	122	repeated	Repeated_run-03	tangram_P	DwKH	431.1909999847412
sessid021	122	repeated	Repeated_run-03	tangram_P	odb9	431.1080000400543
sessid021	123	repeated	Repeated_run-03	tangram_O	DwKH	452.1909999847412
sessid021	123	repeated	Repeated_run-03	tangram_O	odb9	452.1080000400543
sessid021	124	repeated	Repeated_run-03	tangram_E	DwKH	467.19200015068054
sessid021	124	repeated	Repeated_run-03	tangram_E	odb9	467.1080000400543
sessid021	125	repeated	Repeated_run-03	tangram_T	DwKH	482.19200015068054
sessid021	125	repeated	Repeated_run-03	tangram_T	odb9	482.10599994659424
sessid021	126	repeated	Repeated_run-04	tangram_K	DwKH	0.08600020408630371
sessid021	126	repeated	Repeated_run-04	tangram_K	odb9	0
sessid021	127	repeated	Repeated_run-04	tangram_U	DwKH	304.27100014686584
sessid021	127	repeated	Repeated_run-04	tangram_U	odb9	304.1890001296997
sessid021	128	repeated	Repeated_run-04	tangram_P	DwKH	320.77100014686584
sessid021	128	repeated	Repeated_run-04	tangram_P	odb9	320.6890001296997
sessid021	129	repeated	Repeated_run-04	tangram_Y	DwKH	335.77100014686584
sessid021	129	repeated	Repeated_run-04	tangram_Y	odb9	335.6890001296997
sessid021	130	repeated	Repeated_run-04	tangram_A	DwKH	352.27100014686584
sessid021	130	repeated	Repeated_run-04	tangram_A	odb9	352.1890001296997
sessid021	131	repeated	Repeated_run-04	tangram_AJ	DwKH	367.27100014686584
sessid021	131	repeated	Repeated_run-04	tangram_AJ	odb9	367.1890001296997
sessid021	132	repeated	Repeated_run-04	tangram_O	DwKH	380.7700002193451
sessid021	132	repeated	Repeated_run-04	tangram_O	odb9	380.69000005722046
sessid021	133	repeated	Repeated_run-04	tangram_AE	DwKH	395.7720000743866
sessid021	133	repeated	Repeated_run-04	tangram_AE	odb9	395.6890001296997
sessid021	134	repeated	Repeated_run-04	tangram_T	DwKH	410.7720000743866
sessid021	134	repeated	Repeated_run-04	tangram_T	odb9	410.69000005722046
sessid021	135	repeated	Repeated_run-04	tangram_N	DwKH	428.77100014686584
sessid021	135	repeated	Repeated_run-04	tangram_N	odb9	428.69000005722046
sessid021	136	repeated	Repeated_run-04	tangram_AA	DwKH	443.77100014686584
sessid021	136	repeated	Repeated_run-04	tangram_AA	odb9	443.69000005722046
sessid021	137	repeated	Repeated_run-04	tangram_F	DwKH	461.77100014686584
sessid021	137	repeated	Repeated_run-04	tangram_F	odb9	461.69000005722046
sessid021	138	repeated	Repeated_run-04	tangram_E	DwKH	476.77100014686584
sessid021	138	repeated	Repeated_run-04	tangram_E	odb9	476.6890001296997
sessid021	139	repeated	Repeated_run-04	tangram_L	DwKH	493.27100014686584
sessid021	139	repeated	Repeated_run-04	tangram_L	odb9	493.1890001296997
sessid021	140	repeated	Repeated_run-04	tangram_C	DwKH	509.77100014686584
sessid021	140	repeated	Repeated_run-04	tangram_C	odb9	509.6890001296997
sessid021	141	repeated	Repeated_run-04	tangram_S	DwKH	526.2710001468658
sessid021	141	repeated	Repeated_run-04	tangram_S	odb9	526.1890001296997
sessid021	142	repeated	Repeated_run-04	tangram_AG	DwKH	545.7710001468658
sessid021	142	repeated	Repeated_run-04	tangram_AG	odb9	545.6890001296997
sessid021	143	repeated	Repeated_run-04	tangram_V	DwKH	560.7710001468658
sessid021	143	repeated	Repeated_run-04	tangram_V	odb9	560.6890001296997
sessid021	144	repeated	Repeated_run-05	tangram_A	DwKH	0
sessid021	144	repeated	Repeated_run-05	tangram_A	odb9	-0.08299994468688965
sessid021	145	repeated	Repeated_run-05	tangram_AG	DwKH	115.58100008964539
sessid021	145	repeated	Repeated_run-05	tangram_AG	odb9	115.50099992752075
sessid021	146	repeated	Repeated_run-05	tangram_AE	DwKH	130.58100008964539
sessid021	146	repeated	Repeated_run-05	tangram_AE	odb9	130.50099992752075
sessid021	147	repeated	Repeated_run-05	tangram_Y	DwKH	145.57999992370605
sessid021	147	repeated	Repeated_run-05	tangram_Y	odb9	145.50099992752075
sessid021	148	repeated	Repeated_run-05	tangram_N	DwKH	160.57999992370605
sessid021	148	repeated	Repeated_run-05	tangram_N	odb9	160.50099992752075
sessid021	149	repeated	Repeated_run-05	tangram_C	DwKH	175.58100008964539
sessid021	149	repeated	Repeated_run-05	tangram_C	odb9	175.50099992752075
sessid021	150	repeated	Repeated_run-05	tangram_S	DwKH	193.58100008964539
sessid021	150	repeated	Repeated_run-05	tangram_S	odb9	193.50099992752075
sessid021	151	repeated	Repeated_run-05	tangram_P	DwKH	208.58100008964539
sessid021	151	repeated	Repeated_run-05	tangram_P	odb9	208.50099992752075
sessid021	152	repeated	Repeated_run-05	tangram_U	DwKH	222.07999992370605
sessid021	152	repeated	Repeated_run-05	tangram_U	odb9	222.00099992752075
sessid021	153	repeated	Repeated_run-05	tangram_K	DwKH	237.08100008964539
sessid021	153	repeated	Repeated_run-05	tangram_K	odb9	237.00099992752075
sessid021	154	repeated	Repeated_run-05	tangram_E	DwKH	256.5810000896454
sessid021	154	repeated	Repeated_run-05	tangram_E	odb9	256.5
sessid021	155	repeated	Repeated_run-05	tangram_T	DwKH	271.5810000896454
sessid021	155	repeated	Repeated_run-05	tangram_T	odb9	271.50099992752075
sessid021	156	repeated	Repeated_run-05	tangram_O	DwKH	286.5810000896454
sessid021	156	repeated	Repeated_run-05	tangram_O	odb9	286.50099992752075
sessid021	157	repeated	Repeated_run-05	tangram_AJ	DwKH	301.5810000896454
sessid021	157	repeated	Repeated_run-05	tangram_AJ	odb9	301.50099992752075
sessid021	158	repeated	Repeated_run-05	tangram_V	DwKH	316.5810000896454
sessid021	158	repeated	Repeated_run-05	tangram_V	odb9	316.5
